best_loss,iteration,loss,timepoint,tuna
22226.56597465121,141,28835.65582066105,1195.0,rs
22226.56597465121,142,28944.712400844764,1200.0,rs
22226.56597465121,143,29700.205090681968,1245.0,rs
22226.56597465121,144,28478.37145456148,1250.0,rs
22226.56597465121,145,34280.19318511828,1260.0,rs
22226.56597465121,146,37588.95097990688,1275.0,rs
22226.56597465121,147,27739.77430507752,1285.0,rs
22226.56597465121,148,29593.548136050533,1290.0,rs
22226.56597465121,149,31483.390761749786,1300.0,rs
22226.56597465121,150,23633.6579584742,1315.0,rs
22226.56597465121,151,30093.229679317286,1325.0,rs
22226.56597465121,152,29676.297582805884,1345.0,rs
22226.56597465121,153,29788.02525898592,1350.0,rs
19207.158793582315,154,19207.158793582315,1360.0,rs
19207.158793582315,155,29654.03985278218,1365.0,rs
19207.158793582315,156,63355.624974418024,1380.0,rs
19207.158793582315,157,31372.511168256035,1390.0,rs
19207.158793582315,158,45833.68511738546,1410.0,rs
19207.158793582315,159,30587.338413815152,1415.0,rs
19207.158793582315,160,53618.16489284441,1425.0,rs
19207.158793582315,161,27065.520985559604,1430.0,rs
19207.158793582315,162,32212.84842589198,1445.0,rs
19207.158793582315,163,28330.150088277584,1455.0,rs
19207.158793582315,164,22043.58985913485,1460.0,rs
19207.158793582315,165,39602.76188650767,1465.0,rs
19207.158793582315,166,26364.81273099816,1470.0,rs
19207.158793582315,167,32350.43089432055,1485.0,rs
19207.158793582315,168,29767.85193656645,1490.0,rs
19207.158793582315,169,30696.938883583487,1510.0,rs
19207.158793582315,170,31725.510335099967,1515.0,rs
19207.158793582315,171,25955.74502515576,1520.0,rs
19207.158793582315,172,26363.596196126942,1535.0,rs
19207.158793582315,173,43923.56251758481,1545.0,rs
19207.158793582315,174,28433.512874554883,1550.0,rs
19207.158793582315,175,27000.11709083381,1580.0,rs
19207.158793582315,176,30776.512560836978,1585.0,rs
19207.158793582315,177,29541.87275060208,1610.0,rs
19207.158793582315,178,31169.42701596864,1615.0,rs
19207.158793582315,179,25764.637863874887,1625.0,rs
19207.158793582315,180,31821.37068133972,1635.0,rs
19207.158793582315,181,30989.145204412,1645.0,rs
19207.158793582315,182,29851.484897070317,1650.0,rs
19207.158793582315,183,28559.766729724663,1670.0,rs
19207.158793582315,184,30380.47953310712,1690.0,rs
19207.158793582315,185,28835.481237621603,1700.0,rs
19207.158793582315,186,29931.922299426144,1710.0,rs
19207.158793582315,187,30531.909992673085,1720.0,rs
19207.158793582315,188,25764.095560747184,1730.0,rs
19207.158793582315,189,33919.361623255514,1740.0,rs
19207.158793582315,190,37278.14083116314,1745.0,rs
19207.158793582315,191,30007.076149695327,1755.0,rs
19207.158793582315,192,27468.840354197782,1765.0,rs
19207.158793582315,193,30405.369171482314,1780.0,rs
19207.158793582315,194,27658.638108411138,1800.0,rs
19207.158793582315,195,26437.874089836376,1800.0,rs
19207.158793582315,196,26751.32112560495,1810.0,rs
19207.158793582315,197,25609.069497026227,1825.0,rs
19207.158793582315,198,28716.124386412706,1835.0,rs
19207.158793582315,199,26555.583380131535,1840.0,rs
19207.158793582315,200,27044.9746260326,1850.0,rs
28691.77716521634,1,28691.77716521634,5.0,tpe
28691.77716521634,2,29818.559511558018,10.0,tpe
28691.77716521634,3,29053.41136247948,15.0,tpe
27859.373319471808,4,27859.373319471808,20.0,tpe
27859.373319471808,5,30244.90704986437,25.0,tpe
27859.373319471808,6,37097.589775733184,30.0,tpe
27859.373319471808,7,28190.543316322906,35.0,tpe
27859.373319471808,8,28044.91733181634,40.0,tpe
27859.373319471808,9,29333.971403962365,45.0,tpe
27859.373319471808,10,31652.915495506502,50.0,tpe
27859.373319471808,11,33199.8538898953,55.0,tpe
25184.058146248208,12,25184.058146248208,60.0,tpe
25184.058146248208,13,34321.423066266456,70.0,tpe
25184.058146248208,14,33526.47990333419,80.0,tpe
25184.058146248208,15,27827.93739560651,85.0,tpe
25184.058146248208,16,38145.73528668355,95.0,tpe
25184.058146248208,17,27854.71210996252,100.0,tpe
25184.058146248208,18,30192.571255633444,110.0,tpe
24795.598638729924,19,24795.598638729924,110.0,tpe
24795.598638729924,20,29520.772750932643,120.0,tpe
24795.598638729924,21,28058.81693184718,125.0,tpe
23067.390085147887,22,23067.390085147887,130.0,tpe
22679.171038772874,23,22679.171038772874,135.0,tpe
22679.171038772874,24,24370.084383508343,135.0,tpe
22679.171038772874,25,24853.968710081743,140.0,tpe
21243.760533250683,26,21243.760533250683,145.0,tpe
19870.162662412964,27,19870.162662412964,145.0,tpe
18694.19519728099,28,18694.19519728099,150.0,tpe
18694.19519728099,29,26049.542244330485,155.0,tpe
18694.19519728099,30,26825.24761109145,155.0,tpe
18694.19519728099,31,27743.01776256393,160.0,tpe
18694.19519728099,32,23775.412736060327,165.0,tpe
18694.19519728099,33,30875.16874302725,170.0,tpe
18694.19519728099,34,27694.918161310787,170.0,tpe
18694.19519728099,35,30767.311529787872,175.0,tpe
18694.19519728099,36,30442.84013840448,180.0,tpe
18694.19519728099,37,24157.194487465786,185.0,tpe
18694.19519728099,38,27596.44811319679,190.0,tpe
18694.19519728099,39,32556.25540246543,195.0,tpe
18694.19519728099,40,29754.665923124307,200.0,tpe
18694.19519728099,41,27380.1937002193,220.0,tpe
18694.19519728099,42,29639.62208815012,225.0,tpe
18694.19519728099,43,33399.410014012166,230.0,tpe
18694.19519728099,44,24565.149197416933,230.0,tpe
18694.19519728099,45,28784.529575019213,240.0,tpe
18694.19519728099,46,26927.910728511826,245.0,tpe
18694.19519728099,47,30053.833563588185,250.0,tpe
18694.19519728099,48,34422.16839689429,255.0,tpe
18694.19519728099,49,27703.602475196567,260.0,tpe
18694.19519728099,50,32497.563646028124,265.0,tpe
18694.19519728099,51,33389.27829710578,270.0,tpe
18694.19519728099,52,28482.068009739283,275.0,tpe
18694.19519728099,53,24836.465305438807,280.0,tpe
18694.19519728099,54,26512.02804424912,280.0,tpe
18694.19519728099,55,28819.733212570263,290.0,tpe
18694.19519728099,56,27448.831117151556,295.0,tpe
18694.19519728099,57,24849.527303837982,300.0,tpe
18694.19519728099,58,21474.072726259816,305.0,tpe
18694.19519728099,59,32109.776997385,310.0,tpe
18694.19519728099,60,22858.004883977144,310.0,tpe
18694.19519728099,61,32606.122190528862,315.0,tpe
18694.19519728099,62,31000.666296585518,320.0,tpe
18694.19519728099,63,31148.557696902866,325.0,tpe
18694.19519728099,64,31130.938802627734,330.0,tpe
18694.19519728099,65,29192.573927469337,335.0,tpe
18694.19519728099,66,22008.39305681437,335.0,tpe
18694.19519728099,67,22421.61291991476,340.0,tpe
18694.19519728099,68,23319.27116030395,345.0,tpe
18694.19519728099,69,25969.463653500767,345.0,tpe
18694.19519728099,70,21396.264722356027,350.0,tpe
18694.19519728099,71,26358.000793875366,355.0,tpe
18694.19519728099,72,23499.73621465489,360.0,tpe
18694.19519728099,73,26023.287355409047,360.0,tpe
18694.19519728099,74,27743.142094886578,365.0,tpe
18694.19519728099,75,21584.413429100776,370.0,tpe
18694.19519728099,76,26462.81411245658,370.0,tpe
18694.19519728099,77,26822.192712864427,375.0,tpe
18694.19519728099,78,24683.67846727808,380.0,tpe
18694.19519728099,79,24106.73399026585,385.0,tpe
18694.19519728099,80,26525.730767723242,390.0,tpe
18694.19519728099,81,24762.698945899923,395.0,tpe
18694.19519728099,82,30594.619069575936,400.0,tpe
18694.19519728099,83,33901.16226844768,405.0,tpe
18694.19519728099,84,27629.11376768876,410.0,tpe
18694.19519728099,85,33882.016123465764,415.0,tpe
18694.19519728099,86,25316.827192825323,420.0,tpe
18694.19519728099,87,26975.974045815616,420.0,tpe
18694.19519728099,88,28135.63136917681,425.0,tpe
18694.19519728099,89,29141.0779713412,430.0,tpe
18694.19519728099,90,23182.29032259363,435.0,tpe
18694.19519728099,91,23458.11799999724,435.0,tpe
18694.19519728099,92,32404.163661050425,440.0,tpe
18694.19519728099,93,23498.132716788907,445.0,tpe
18694.19519728099,94,27740.008815197158,450.0,tpe
18694.19519728099,95,31808.996098219744,455.0,tpe
18694.19519728099,96,28711.23690416392,455.0,tpe
18694.19519728099,97,26228.327162004687,460.0,tpe
18694.19519728099,98,30908.138230183482,470.0,tpe
18694.19519728099,99,29799.42070002848,475.0,tpe
18694.19519728099,100,23687.403844237047,475.0,tpe
18694.19519728099,101,25980.030210592453,480.0,tpe
18694.19519728099,102,27224.147576753872,485.0,tpe
18694.19519728099,103,35751.844098076515,495.0,tpe
18694.19519728099,104,23181.616106903846,500.0,tpe
18694.19519728099,105,23180.881156607982,505.0,tpe
18694.19519728099,106,26281.708861914303,505.0,tpe
18694.19519728099,107,32306.17311037545,510.0,tpe
18694.19519728099,108,31388.884207972143,515.0,tpe
18694.19519728099,109,26507.110705922783,520.0,tpe
18694.19519728099,110,25873.685586510368,525.0,tpe
18694.19519728099,111,25836.0078514818,530.0,tpe
18694.19519728099,112,28781.219864855277,535.0,tpe
18694.19519728099,113,26810.503713208418,540.0,tpe
18694.19519728099,114,25536.839713415342,540.0,tpe
18694.19519728099,115,22135.73412731642,545.0,tpe
18694.19519728099,116,32268.440168763213,550.0,tpe
18694.19519728099,117,28027.45425772122,555.0,tpe
18694.19519728099,118,33388.8186754015,560.0,tpe
18694.19519728099,119,31265.004792211417,565.0,tpe
18694.19519728099,120,27612.90472471772,565.0,tpe
18694.19519728099,121,29315.18464383777,570.0,tpe
18694.19519728099,122,32452.32936298873,575.0,tpe
18694.19519728099,123,23274.903859707192,580.0,tpe
18694.19519728099,124,25907.054950798683,585.0,tpe
18694.19519728099,125,25092.772380738545,590.0,tpe
18694.19519728099,126,25905.829063724424,595.0,tpe
18694.19519728099,127,26256.5710447622,595.0,tpe
18694.19519728099,128,30150.515857615297,600.0,tpe
18694.19519728099,129,33837.27671671857,605.0,tpe
18694.19519728099,130,33827.450324469646,610.0,tpe
18694.19519728099,131,31455.73100467861,620.0,tpe
18694.19519728099,132,21167.81756923224,625.0,tpe
18694.19519728099,133,27785.599951610162,635.0,tpe
18694.19519728099,134,28591.32418258241,640.0,tpe
18694.19519728099,135,30614.132329171847,645.0,tpe
18694.19519728099,136,25152.936137591958,650.0,tpe
18694.19519728099,137,27365.45949673294,655.0,tpe
18694.19519728099,138,28677.914749308453,660.0,tpe
18694.19519728099,139,30009.184693192383,670.0,tpe
18694.19519728099,140,21399.782063484865,670.0,tpe
18694.19519728099,141,24713.07266503105,680.0,tpe
18694.19519728099,142,27207.53855023661,690.0,tpe
18694.19519728099,143,26002.13662059245,690.0,tpe
18694.19519728099,144,29648.49271183962,700.0,tpe
18694.19519728099,145,25551.133995531567,705.0,tpe
18694.19519728099,146,21476.406092238944,705.0,tpe
18694.19519728099,147,24717.85549468172,710.0,tpe
18694.19519728099,148,25075.7383618309,715.0,tpe
18694.19519728099,149,24066.40349093229,715.0,tpe
18694.19519728099,150,25791.534750630148,720.0,tpe
18694.19519728099,151,24217.379714793242,725.0,tpe
18694.19519728099,152,24156.900360079824,730.0,tpe
18694.19519728099,153,22000.905277034257,730.0,tpe
18694.19519728099,154,26047.213299078725,740.0,tpe
18694.19519728099,155,23448.68338746523,745.0,tpe
18694.19519728099,156,21895.533068983892,745.0,tpe
18694.19519728099,157,26225.49934189421,750.0,tpe
18694.19519728099,158,23236.08681218417,755.0,tpe
18694.19519728099,159,28684.40043461183,760.0,tpe
18694.19519728099,160,26220.433818705707,765.0,tpe
18694.19519728099,161,20358.65207112118,770.0,tpe
18694.19519728099,162,22858.004883977144,770.0,tpe
18694.19519728099,163,29032.305163883248,775.0,tpe
18694.19519728099,164,22469.14464928826,780.0,tpe
18694.19519728099,165,29588.86099875368,785.0,tpe
18694.19519728099,166,31763.347904996674,790.0,tpe
18694.19519728099,167,22967.467121336005,790.0,tpe
18694.19519728099,168,22848.477375597104,795.0,tpe
18694.19519728099,169,27927.33163690522,800.0,tpe
18694.19519728099,170,38747.08880521842,810.0,tpe
18694.19519728099,171,26337.212219040834,810.0,tpe
18694.19519728099,172,25553.633960351075,815.0,tpe
18694.19519728099,173,28617.118869003883,820.0,tpe
18694.19519728099,174,28022.548582261094,825.0,tpe
18694.19519728099,175,24621.335861482632,830.0,tpe
18694.19519728099,176,25741.19869803954,830.0,tpe
18694.19519728099,177,24303.403783020298,835.0,tpe
18694.19519728099,178,26581.96127519477,840.0,tpe
18694.19519728099,179,21513.547832701788,845.0,tpe
18694.19519728099,180,24898.422215231,850.0,tpe
18694.19519728099,181,23338.62643377981,850.0,tpe
18694.19519728099,182,30548.817575703488,855.0,tpe
18694.19519728099,183,32004.242728728925,860.0,tpe
18694.19519728099,184,27460.831941488206,865.0,tpe
18694.19519728099,185,25385.67161666475,870.0,tpe
18694.19519728099,186,24205.98329468196,875.0,tpe
18694.19519728099,187,26839.690858239046,880.0,tpe
18694.19519728099,188,32206.022770422875,885.0,tpe
18694.19519728099,189,23624.840022694327,890.0,tpe
18694.19519728099,190,27560.63100018353,895.0,tpe
18694.19519728099,191,33764.72286347103,900.0,tpe
18694.19519728099,192,22593.4029392892,905.0,tpe
18694.19519728099,193,24476.847704274664,905.0,tpe
18694.19519728099,194,32607.754527232555,910.0,tpe
18694.19519728099,195,27527.168795938862,915.0,tpe
18694.19519728099,196,30725.16318094144,920.0,tpe
18694.19519728099,197,27032.664443046644,920.0,tpe
18694.19519728099,198,32861.846135009066,925.0,tpe
18694.19519728099,199,29573.90609086589,935.0,tpe
18694.19519728099,200,28763.56664150684,935.0,tpe
85726.85645019423,1,85726.85645019423,15.0,gs
31648.84457564603,2,31648.84457564603,20.0,gs
29075.33209102564,3,29075.33209102564,30.0,gs
28450.128452302066,4,28450.128452302066,35.0,gs
28450.128452302066,5,37264.87938230475,40.0,gs
28450.128452302066,6,37264.96898449887,50.0,gs
28450.128452302066,7,29812.208864697124,60.0,gs
28450.128452302066,8,30825.45753234533,70.0,gs
28450.128452302066,9,34331.31096235696,75.0,gs
28450.128452302066,10,30821.700192676795,85.0,gs
28450.128452302066,11,30109.9985937442,95.0,gs
28450.126826263593,12,28450.126826263593,110.0,gs
28450.126826263593,13,28550.790711906964,125.0,gs
28450.126826263593,14,28602.500226506312,130.0,gs
28450.126826263593,15,32327.923705825186,135.0,gs
28450.126826263593,16,33270.769121637946,145.0,gs
28450.126826263593,17,32787.6715569102,165.0,gs
28450.126826263593,18,31623.081328145567,175.0,gs
28450.126826263593,19,30287.716841049303,185.0,gs
28450.126826263593,20,31864.144409036802,200.0,gs
28450.126826263593,21,30196.948888731626,215.0,gs
23843.186442746857,22,23843.186442746857,245.0,gs
23843.186442746857,23,30222.940405662623,255.0,gs
23843.186442746857,24,31069.632172405392,270.0,gs
23843.186442746857,25,28697.48140242315,280.0,gs
23843.186442746857,26,27131.85916920747,290.0,gs
23843.186442746857,27,32074.435784179994,305.0,gs
23843.186442746857,28,28885.986378560894,315.0,gs
23843.186442746857,29,35857.657277765466,330.0,gs
23843.186442746857,30,28071.53713063076,335.0,gs
23843.186442746857,31,28638.120920373512,345.0,gs
23843.186442746857,32,29506.453876772797,360.0,gs
23843.186442746857,33,31253.759433566425,370.0,gs
23843.186442746857,34,30574.898300356264,380.0,gs
23843.186442746857,35,41408.56709011753,385.0,gs
23843.186442746857,36,29489.0541603868,395.0,gs
23843.186442746857,37,28623.139541192406,400.0,gs
23843.186442746857,38,32188.648282228067,415.0,gs
23843.186442746857,39,28442.59698106076,425.0,gs
23843.186442746857,40,26429.36495010145,430.0,gs
23843.186442746857,41,30784.79333726402,450.0,gs
23843.186442746857,42,29834.95653025972,460.0,gs
22330.583058523374,43,22330.583058523374,470.0,gs
22330.583058523374,44,42292.87638266614,475.0,gs
22330.583058523374,45,58426.959610922764,490.0,gs
22330.583058523374,46,30552.875513787072,500.0,gs
22330.583058523374,47,31508.756543816544,515.0,gs
22330.583058523374,48,28433.223875394648,525.0,gs
22330.583058523374,49,26645.10624816252,535.0,gs
22330.583058523374,50,30369.134512531964,555.0,gs
22330.583058523374,51,32942.20711865511,565.0,gs
22330.583058523374,52,30784.891202885767,575.0,gs
22330.583058523374,53,31274.260522718112,585.0,gs
22330.583058523374,54,27936.20424240665,600.0,gs
22330.583058523374,55,30339.861570522484,615.0,gs
22330.583058523374,56,26083.044533467706,630.0,gs
22330.583058523374,57,30147.724004295567,645.0,gs
22330.583058523374,58,30584.601355193085,660.0,gs
22330.583058523374,59,29470.498353566432,680.0,gs
22330.583058523374,60,28081.990261742314,695.0,gs
20711.53267831776,61,20711.53267831776,705.0,gs
20711.53267831776,62,34506.9371408846,715.0,gs
20711.53267831776,63,28758.724752120143,730.0,gs
20711.53267831776,64,33306.37228265571,750.0,gs
20711.53267831776,65,28519.408859585215,770.0,gs
20711.53267831776,66,25262.23117486722,790.0,gs
20711.53267831776,67,31418.437685447163,820.0,gs
20711.53267831776,68,30311.44012938056,830.0,gs
20711.53267831776,69,28846.10244655705,845.0,gs
20711.53267831776,70,31830.271406007945,860.0,gs
20711.53267831776,71,31987.388664250277,870.0,gs
20711.53267831776,72,25599.534209456742,885.0,gs
20711.53267831776,73,29065.730492268463,905.0,gs
20711.53267831776,74,29291.215012297587,920.0,gs
20711.53267831776,75,28467.6196819406,930.0,gs
20711.53267831776,76,25267.765107807012,950.0,gs
20711.53267831776,77,30727.64354133377,980.0,gs
20711.53267831776,78,31658.719774870508,990.0,gs
20711.53267831776,79,32320.72640240712,1005.0,gs
20711.53267831776,80,32071.169815179004,1015.0,gs
20711.53267831776,81,25393.29511418833,1025.0,gs
20711.53267831776,82,49197.57362278394,1045.0,gs
20711.53267831776,83,27012.107239552828,1065.0,gs
20711.53267831776,84,27643.790019519707,1075.0,gs
20711.53267831776,85,33747.54168246239,1085.0,gs
20711.53267831776,86,27062.008730673042,1095.0,gs
20711.53267831776,87,62344.10058646194,1110.0,gs
20711.53267831776,88,31767.578204965062,1125.0,gs
20711.53267831776,89,28767.923755249096,1150.0,gs
20711.53267831776,90,38263.53186326932,1160.0,gs
20711.53267831776,91,27862.493579788046,1175.0,gs
20711.53267831776,92,31656.731227939024,1195.0,gs
20711.53267831776,93,29168.375169093037,1215.0,gs
20711.53267831776,94,27557.64819532968,1235.0,gs
20711.53267831776,95,29378.892843440604,1250.0,gs
20711.53267831776,96,27868.346740833374,1275.0,gs
20711.53267831776,97,30497.716796507142,1290.0,gs
20711.53267831776,98,38478.5160301526,1305.0,gs
20711.53267831776,99,40929.117489803226,1325.0,gs
20711.53267831776,100,31787.768581878725,1350.0,gs
20711.53267831776,101,32945.223851812865,1370.0,gs
20711.53267831776,102,31051.61258562713,1385.0,gs
20711.53267831776,103,45860.556226609646,1410.0,gs
20711.53267831776,104,30399.595948901693,1430.0,gs
20711.53267831776,105,31894.28402477154,1455.0,gs
20711.53267831776,106,36585.71658982476,1465.0,gs
20711.53267831776,107,26613.946088661338,1485.0,gs
20711.53267831776,108,26761.72015232874,1500.0,gs
20711.53267831776,109,28463.80903827247,1520.0,gs
20711.53267831776,110,25362.507391356925,1540.0,gs
20711.53267831776,111,30189.551079778663,1565.0,gs
20711.53267831776,112,42182.773017241125,1585.0,gs
20711.53267831776,113,31480.133465218438,1605.0,gs
20711.53267831776,114,22260.37323268353,1620.0,gs
20711.53267831776,115,27582.4655847263,1640.0,gs
20711.53267831776,116,42591.78488575569,1670.0,gs
20711.53267831776,117,31582.009273142165,1680.0,gs
20711.53267831776,118,33514.17596053987,1695.0,gs
20711.53267831776,119,31792.63350679505,1720.0,gs
20711.53267831776,120,28595.83997862605,1745.0,gs
20711.53267831776,121,25866.996682188532,1760.0,gs
20711.53267831776,122,24656.012171908398,1775.0,gs
20711.53267831776,123,29243.030369745367,1805.0,gs
20711.53267831776,124,42641.9574787637,1820.0,gs
20711.53267831776,125,30981.655218724838,1845.0,gs
20711.53267831776,126,29605.330498224444,1870.0,gs
20711.53267831776,127,31700.68073360368,1890.0,gs
20711.53267831776,128,25840.46876129893,1910.0,gs
20711.53267831776,129,31179.855311056563,1920.0,gs
20711.53267831776,130,29826.661224810552,1935.0,gs
20711.53267831776,131,29742.78782623096,1950.0,gs
20711.53267831776,132,22934.893216598823,1965.0,gs
20711.53267831776,133,32885.872301032185,1970.0,gs
20711.53267831776,134,29829.818085727886,1980.0,gs
20711.53267831776,135,25664.497399775395,1985.0,gs
20711.53267831776,136,31276.70298546084,2000.0,gs
20711.53267831776,137,31135.220099458627,2005.0,gs
20711.53267831776,138,25676.87409747149,2020.0,gs
20711.53267831776,139,58776.14693107687,2030.0,gs
20711.53267831776,140,30664.918723262814,2040.0,gs
20711.53267831776,141,30258.613249999496,2065.0,gs
20711.53267831776,142,24480.30610815132,2070.0,gs
20711.53267831776,143,25433.722175783765,2080.0,gs
20711.53267831776,144,32225.75525511325,2085.0,gs
20711.53267831776,145,25577.871853366927,2095.0,gs
20711.53267831776,146,39198.55992148588,2115.0,gs
20711.53267831776,147,29123.649984695767,2125.0,gs
20711.53267831776,148,28539.817024327123,2130.0,gs
20711.53267831776,149,71506.39458938965,2140.0,gs
20711.53267831776,150,42409.21430886542,2165.0,gs
20711.53267831776,151,30733.909006634272,2195.0,gs
20711.53267831776,152,31960.602186270204,2205.0,gs
20711.53267831776,153,38761.42566033703,2225.0,gs
20711.53267831776,154,42222.82044784482,2250.0,gs
20711.53267831776,155,33722.342159406915,2270.0,gs
20711.53267831776,156,29928.137520168446,2290.0,gs
20711.53267831776,157,29587.549669244865,2305.0,gs
20711.53267831776,158,35043.50232106769,2315.0,gs
20711.53267831776,159,30048.355589868617,2330.0,gs
20711.53267831776,160,28670.327252945517,2340.0,gs
20711.53267831776,161,27755.374571098197,2350.0,gs
20711.53267831776,162,33093.64444846734,2360.0,gs
20711.53267831776,163,29942.623936593198,2385.0,gs
20711.53267831776,164,30768.795111881263,2395.0,gs
20711.53267831776,165,28876.234232808423,2410.0,gs
20711.53267831776,166,30229.366062230478,2420.0,gs
20711.53267831776,167,27708.769999742308,2440.0,gs
20711.53267831776,168,30717.554623762167,2455.0,gs
20711.53267831776,169,29022.54701561561,2470.0,gs
20711.53267831776,170,27720.284756207697,2495.0,gs
20711.53267831776,171,25797.04675359246,2505.0,gs
20711.53267831776,172,30650.552479899736,2535.0,gs
20711.53267831776,173,31940.0051954049,2550.0,gs
20711.53267831776,174,31502.998982014684,2570.0,gs
20711.53267831776,175,65667.02499871861,2585.0,gs
20711.53267831776,176,30794.882330768618,2595.0,gs
20711.53267831776,177,31667.213020956515,2605.0,gs
20711.53267831776,178,23394.38899628753,2610.0,gs
20711.53267831776,179,29352.49585027449,2620.0,gs
20711.53267831776,180,28423.694801378067,2645.0,gs
20711.53267831776,181,28903.167163355454,2655.0,gs
20711.53267831776,182,56495.55895142503,2670.0,gs
20711.53267831776,183,26675.63431057339,2680.0,gs
20711.53267831776,184,31166.648136439886,2690.0,gs
20711.53267831776,185,34845.507956796275,2705.0,gs
20711.53267831776,186,33311.179376193366,2720.0,gs
20711.53267831776,187,25267.150758237032,2750.0,gs
20711.53267831776,188,31252.513114860278,2760.0,gs
20711.53267831776,189,31223.40759975678,2790.0,gs
20711.53267831776,190,30123.27048316477,2800.0,gs
20711.53267831776,191,27313.42198830925,2815.0,gs
20711.53267831776,192,31944.86176035291,2830.0,gs
20711.53267831776,193,32911.56268493584,2840.0,gs
20711.53267831776,194,28366.494237070612,2855.0,gs
20711.53267831776,195,26199.742524953163,2865.0,gs
20711.53267831776,196,30843.146905010355,2880.0,gs
20711.53267831776,197,30682.75589074209,2905.0,gs
20711.53267831776,198,27884.822978772503,2920.0,gs
20711.53267831776,199,27857.34900066163,2930.0,gs
20711.53267831776,200,60295.720851322665,2955.0,gs
30589.619210647554,1,30589.619210647554,5.0,hyperband
27759.523397953937,2,27759.523397953937,10.0,hyperband
27759.523397953937,3,30087.500269719327,20.0,hyperband
27759.523397953937,4,30271.424206023188,30.0,hyperband
27759.523397953937,5,30276.920520289947,35.0,hyperband
27759.523397953937,6,31980.80860493161,40.0,hyperband
27759.523397953937,7,32271.495086440267,50.0,hyperband
27759.523397953937,8,31366.276696462406,55.0,hyperband
27759.523397953937,9,77645.62551992976,65.0,hyperband
27759.523397953937,10,32044.75492719853,70.0,hyperband
27759.523397953937,11,34052.756525384044,70.0,hyperband
27759.523397953937,12,31328.324466333263,75.0,hyperband
22487.12614227504,13,22487.12614227504,80.0,hyperband
22487.12614227504,14,29752.906882743773,85.0,hyperband
22487.12614227504,15,29548.07769144813,90.0,hyperband
22487.12614227504,16,31024.292879939752,100.0,hyperband
22487.12614227504,17,23335.97788170805,105.0,hyperband
22487.12614227504,18,36456.15271877529,110.0,hyperband
22487.12614227504,19,32290.224950075517,115.0,hyperband
22487.12614227504,20,30546.004856855718,125.0,hyperband
22487.12614227504,21,28852.731700485136,130.0,hyperband
22487.12614227504,22,31888.011207703268,135.0,hyperband
22487.12614227504,23,26997.956676813625,140.0,hyperband
22487.12614227504,24,24271.498189472983,145.0,hyperband
22487.12614227504,25,37392.32105210617,155.0,hyperband
22487.12614227504,26,57886.23663761767,160.0,hyperband
22487.12614227504,27,29105.481439020048,165.0,hyperband
22487.12614227504,28,27677.463642897706,170.0,hyperband
22487.12614227504,29,26143.215794410567,175.0,hyperband
18204.756741914032,30,18204.756741914032,175.0,hyperband
18204.756741914032,31,30379.356791567687,180.0,hyperband
18204.756741914032,32,30295.3833171799,180.0,hyperband
18204.756741914032,33,26671.675303978493,190.0,hyperband
18204.756741914032,34,30670.923560192867,195.0,hyperband
18204.756741914032,35,31499.387291103954,200.0,hyperband
18204.756741914032,36,31576.68961760056,205.0,hyperband
18204.756741914032,37,31727.24143684167,215.0,hyperband
18204.756741914032,38,30448.44695396241,220.0,hyperband
18204.756741914032,39,29387.72403729375,220.0,hyperband
18204.756741914032,40,27343.951480083488,230.0,hyperband
18204.756741914032,41,35722.433355531946,230.0,hyperband
18204.756741914032,42,30571.54258953001,235.0,hyperband
18204.756741914032,43,23771.09494427521,240.0,hyperband
18204.756741914032,44,23697.63002612487,245.0,hyperband
18204.756741914032,45,28764.220718009146,250.0,hyperband
18204.756741914032,46,28407.135001912822,255.0,hyperband
18204.756741914032,47,33418.66032571572,260.0,hyperband
18204.756741914032,48,34607.37025502016,265.0,hyperband
18204.756741914032,49,29871.99638205036,270.0,hyperband
18204.756741914032,50,34901.82072493514,275.0,hyperband
18204.756741914032,51,28762.540230565264,280.0,hyperband
18204.756741914032,52,27374.323188455386,285.0,hyperband
18204.756741914032,53,29472.68944360768,290.0,hyperband
18204.756741914032,54,28509.258425323813,295.0,hyperband
18204.756741914032,55,31191.05854957866,300.0,hyperband
18204.756741914032,56,26627.036555405284,305.0,hyperband
18204.756741914032,57,25701.343597195988,310.0,hyperband
18204.756741914032,58,40043.99000299277,320.0,hyperband
18204.756741914032,59,29536.7556564152,325.0,hyperband
18204.756741914032,60,28546.955918611075,335.0,hyperband
18204.756741914032,61,30471.474328681947,345.0,hyperband
18204.756741914032,62,22206.6347984563,360.0,hyperband
18204.756741914032,63,44144.04094383627,365.0,hyperband
18204.756741914032,64,28071.657378046766,370.0,hyperband
18204.756741914032,65,33613.046683324705,380.0,hyperband
18204.756741914032,66,30912.965328073868,385.0,hyperband
18204.756741914032,67,27787.967114789193,395.0,hyperband
18204.756741914032,68,30246.468399632213,400.0,hyperband
18204.756741914032,69,29611.06939991951,405.0,hyperband
18204.756741914032,70,29378.5825224154,410.0,hyperband
18204.756741914032,71,27752.081372887482,415.0,hyperband
18204.756741914032,72,28020.739804493285,425.0,hyperband
18204.756741914032,73,32552.239488503175,435.0,hyperband
18204.756741914032,74,33323.76692216542,440.0,hyperband
18204.756741914032,75,35182.76265719037,445.0,hyperband
18204.756741914032,76,32553.763548828872,455.0,hyperband
18204.756741914032,77,32351.053999722,460.0,hyperband
