,loss,best_loss,timepoint,iteration,tuna
1300,25226.30493,25226.30493,5,1,gs
1301,31491.35137,25226.30493,10,2,gs
1302,33081.95966,25226.30493,15,3,gs
1303,31750.86944,25226.30493,20,4,gs
1304,28891.6119,25226.30493,30,5,gs
1305,27415.36459,25226.30493,35,6,gs
1306,29522.227710000006,25226.30493,45,7,gs
1307,29921.37262,25226.30493,55,8,gs
1308,34938.46653,25226.30493,60,9,gs
1309,34677.08414,25226.30493,65,10,gs
1310,31015.896210000006,25226.30493,70,11,gs
1311,30247.85223,25226.30493,75,12,gs
1312,30643.86742,25226.30493,85,13,gs
1313,24477.52146,24477.52146,90,14,gs
1314,29810.88102,24477.52146,95,15,gs
1315,26723.69498,24477.52146,100,16,gs
1316,28286.47937,24477.52146,105,17,gs
1317,26780.61091,24477.52146,105,18,gs
1318,29694.70307,24477.52146,110,19,gs
1319,35398.60118,24477.52146,115,20,gs
1320,32549.95203,24477.52146,120,21,gs
1321,29796.79314,24477.52146,120,22,gs
1322,30201.3498,24477.52146,125,23,gs
1323,32905.67774,24477.52146,130,24,gs
1324,27725.03184,24477.52146,140,25,gs
1325,26936.25818,24477.52146,145,26,gs
1326,30452.6273,24477.52146,150,27,gs
1327,33286.08792,24477.52146,150,28,gs
1328,29267.04906,24477.52146,155,29,gs
1329,30721.18771,24477.52146,165,30,gs
1330,23466.89539,23466.89539,170,31,gs
1331,37308.38631,23466.89539,170,32,gs
1332,28319.76647,23466.89539,185,33,gs
1333,31385.4769,23466.89539,185,34,gs
1334,26383.287330000006,23466.89539,190,35,gs
1335,30765.400510000003,23466.89539,195,36,gs
1336,32615.62525,23466.89539,205,37,gs
1337,32480.49617,23466.89539,205,38,gs
1338,28536.66888,23466.89539,210,39,gs
1339,29318.49799,23466.89539,220,40,gs
1340,30927.75257,23466.89539,230,41,gs
1341,49211.76951000001,23466.89539,240,42,gs
1342,25513.54217,23466.89539,245,43,gs
1343,33836.51421,23466.89539,250,44,gs
1344,30555.14811,23466.89539,250,45,gs
1345,29573.034710000004,23466.89539,255,46,gs
1346,36756.32034,23466.89539,260,47,gs
1347,51647.85297,23466.89539,270,48,gs
1348,31149.20405,23466.89539,285,49,gs
1349,31238.753160000004,23466.89539,290,50,gs
1350,32713.5522,23466.89539,300,51,gs
1351,32634.6085,23466.89539,310,52,gs
1352,57551.41511,23466.89539,310,53,gs
1353,27575.58207,23466.89539,320,54,gs
1354,33998.4541,23466.89539,325,55,gs
1355,29742.97444,23466.89539,330,56,gs
1356,27986.50285,23466.89539,335,57,gs
1357,28349.90778,23466.89539,340,58,gs
1358,30614.91641,23466.89539,350,59,gs
1359,29774.7436,23466.89539,355,60,gs
1360,27427.74608,23466.89539,365,61,gs
1361,28757.69897,23466.89539,370,62,gs
1362,28201.58934,23466.89539,380,63,gs
1363,30918.82377,23466.89539,385,64,gs
1364,30474.258660000003,23466.89539,395,65,gs
1365,28175.27141,23466.89539,405,66,gs
1366,31196.31435,23466.89539,410,67,gs
1367,26140.89434,23466.89539,415,68,gs
1368,28840.33708,23466.89539,420,69,gs
1369,30474.46865,23466.89539,430,70,gs
1370,46380.78941000001,23466.89539,440,71,gs
1371,34030.57228,23466.89539,445,72,gs
1372,36818.25083,23466.89539,450,73,gs
1373,28607.540760000004,23466.89539,465,74,gs
1374,30513.95692,23466.89539,470,75,gs
1375,27728.40501,23466.89539,475,76,gs
1376,26279.11039,23466.89539,485,77,gs
1377,27053.86259,23466.89539,490,78,gs
1378,33262.67313,23466.89539,500,79,gs
1379,29812.9775,23466.89539,510,80,gs
1380,27423.73717,23466.89539,515,81,gs
1381,30685.945710000004,23466.89539,520,82,gs
1382,27456.95288,23466.89539,525,83,gs
1383,32198.00235,23466.89539,530,84,gs
1384,34115.16818,23466.89539,545,85,gs
1385,30072.36676,23466.89539,550,86,gs
1386,24953.74672,23466.89539,550,87,gs
1387,24156.04277,23466.89539,555,88,gs
1388,31855.03979,23466.89539,560,89,gs
1389,28821.644,23466.89539,570,90,gs
1390,29927.53072,23466.89539,580,91,gs
1391,33459.98502,23466.89539,585,92,gs
1392,29345.26106,23466.89539,590,93,gs
1393,30701.72913,23466.89539,595,94,gs
1394,28754.77997,23466.89539,605,95,gs
1395,29688.80998,23466.89539,615,96,gs
1396,28618.584260000003,23466.89539,620,97,gs
1397,29511.90061,23466.89539,625,98,gs
1398,25231.40799,23466.89539,635,99,gs
1399,30031.82782,23466.89539,640,100,gs
1400,29891.81567,29891.81567,5,1,gs
1401,29651.34514,29651.34514,10,2,gs
1402,28591.42035,28591.42035,15,3,gs
1403,31915.54732,28591.42035,20,4,gs
1404,29422.53762,28591.42035,25,5,gs
1405,28646.042510000007,28591.42035,35,6,gs
1406,45473.53498,28591.42035,40,7,gs
1407,31733.39907,28591.42035,45,8,gs
1408,33569.78508,28591.42035,50,9,gs
1409,28616.842,28591.42035,55,10,gs
1410,28832.311530000006,28591.42035,60,11,gs
1411,32949.53982,28591.42035,65,12,gs
1412,29317.32789,28591.42035,70,13,gs
1413,29756.20505,28591.42035,75,14,gs
1414,35653.0938,28591.42035,85,15,gs
1415,33735.172439999995,28591.42035,90,16,gs
1416,41140.57311000001,28591.42035,95,17,gs
1417,32366.91972,28591.42035,100,18,gs
1418,29168.98758,28591.42035,110,19,gs
1419,29042.66228,28591.42035,120,20,gs
1420,26478.09468,26478.09468,125,21,gs
1421,33208.62235,26478.09468,130,22,gs
1422,39805.28058,26478.09468,135,23,gs
1423,30356.98858,26478.09468,140,24,gs
1424,32521.86862,26478.09468,150,25,gs
1425,32482.72644,26478.09468,155,26,gs
1426,27758.49954,26478.09468,160,27,gs
1427,31670.70164,26478.09468,165,28,gs
1428,30879.809060000003,26478.09468,170,29,gs
1429,29703.18144,26478.09468,175,30,gs
1430,39099.9411,26478.09468,185,31,gs
1431,31663.15823,26478.09468,190,32,gs
1432,30216.84554,26478.09468,200,33,gs
1433,32074.92844,26478.09468,205,34,gs
1434,30693.42849,26478.09468,210,35,gs
1435,31549.68532,26478.09468,215,36,gs
1436,57035.95764,26478.09468,220,37,gs
1437,28116.80826,26478.09468,225,38,gs
1438,44116.04456,26478.09468,230,39,gs
1439,31919.88832,26478.09468,240,40,gs
1440,31157.3772,26478.09468,250,41,gs
1441,31121.10466,26478.09468,255,42,gs
1442,29870.12193,26478.09468,265,43,gs
1443,26641.57191,26478.09468,275,44,gs
1444,31232.99182,26478.09468,275,45,gs
1445,32681.20048,26478.09468,280,46,gs
1446,29116.73014,26478.09468,285,47,gs
1447,38230.13839,26478.09468,295,48,gs
1448,28977.1743,26478.09468,305,49,gs
1449,27706.64114,26478.09468,305,50,gs
1450,47611.0007,26478.09468,315,51,gs
1451,28021.79472,26478.09468,320,52,gs
1452,30597.58154,26478.09468,325,53,gs
1453,36359.04534,26478.09468,335,54,gs
1454,31717.22453,26478.09468,340,55,gs
1455,27155.9864,26478.09468,345,56,gs
1456,31086.87912,26478.09468,350,57,gs
1457,23403.39711,23403.39711,355,58,gs
1458,25695.54719,23403.39711,355,59,gs
1459,33266.32466000001,23403.39711,390,60,gs
1460,30789.72377,23403.39711,400,61,gs
1461,32802.06723,23403.39711,405,62,gs
1462,32730.9076,23403.39711,415,63,gs
1463,29485.79069,23403.39711,415,64,gs
1464,29842.51952,23403.39711,430,65,gs
1465,21900.14789,21900.14789,435,66,gs
1466,32243.71382,21900.14789,435,67,gs
1467,31419.96246,21900.14789,450,68,gs
1468,29374.91148,21900.14789,455,69,gs
1469,28241.41859,21900.14789,460,70,gs
1470,25671.039630000007,21900.14789,465,71,gs
1471,28413.4719,21900.14789,465,72,gs
1472,29151.24167,21900.14789,475,73,gs
1473,29294.71513,21900.14789,480,74,gs
1474,26834.03195,21900.14789,485,75,gs
1475,30349.61932,21900.14789,490,76,gs
1476,27139.65044,21900.14789,500,77,gs
1477,29712.17388,21900.14789,505,78,gs
1478,30600.85289,21900.14789,510,79,gs
1479,32021.47226,21900.14789,515,80,gs
1480,27277.0883,21900.14789,525,81,gs
1481,24197.96462,21900.14789,525,82,gs
1482,28717.7812,21900.14789,535,83,gs
1483,32889.2474,21900.14789,535,84,gs
1484,26669.45142,21900.14789,540,85,gs
1485,36771.36142,21900.14789,550,86,gs
1486,26343.02218,21900.14789,565,87,gs
1487,29553.3462,21900.14789,575,88,gs
1488,30317.96129,21900.14789,580,89,gs
1489,32456.018910000006,21900.14789,585,90,gs
1490,30957.21829,21900.14789,590,91,gs
1491,23833.99377,21900.14789,590,92,gs
1492,27749.37391,21900.14789,595,93,gs
1493,31395.006,21900.14789,600,94,gs
1494,31649.04355,21900.14789,605,95,gs
1495,27433.33552,21900.14789,610,96,gs
1496,33487.04373,21900.14789,620,97,gs
1497,34637.04049,21900.14789,620,98,gs
1498,29200.384810000003,21900.14789,630,99,gs
1499,60643.73538,21900.14789,640,100,gs
1500,48246.49297,48246.49297,5,1,gs
1501,40636.27098,40636.27098,15,2,gs
1502,31677.48441,31677.48441,15,3,gs
1503,29126.943110000004,29126.943110000004,25,4,gs
1504,26627.2125,26627.2125,30,5,gs
1505,28630.93089,26627.2125,35,6,gs
1506,26183.57572,26183.57572,40,7,gs
1507,27073.330110000006,26183.57572,40,8,gs
1508,27452.71651,26183.57572,45,9,gs
1509,28444.42593,26183.57572,50,10,gs
1510,29622.4314,26183.57572,60,11,gs
1511,37011.84189,26183.57572,70,12,gs
1512,26403.03666,26183.57572,75,13,gs
1513,29617.65509,26183.57572,80,14,gs
1514,30636.55249,26183.57572,85,15,gs
1515,22263.24741,22263.24741,90,16,gs
1516,31235.83348,22263.24741,100,17,gs
1517,31728.41079,22263.24741,105,18,gs
1518,45967.86109,22263.24741,115,19,gs
1519,29502.56063,22263.24741,120,20,gs
1520,27512.80673,22263.24741,125,21,gs
1521,30308.88647,22263.24741,130,22,gs
1522,33506.76544,22263.24741,135,23,gs
1523,30496.55524,22263.24741,145,24,gs
1524,35723.39421000001,22263.24741,150,25,gs
1525,29139.79869,22263.24741,155,26,gs
1526,29382.15687,22263.24741,160,27,gs
1527,29378.03237,22263.24741,170,28,gs
1528,30986.46584,22263.24741,175,29,gs
1529,33885.10567,22263.24741,180,30,gs
1530,31727.09184,22263.24741,185,31,gs
1531,32758.001710000004,22263.24741,195,32,gs
1532,27323.568880000006,22263.24741,200,33,gs
1533,31239.49823,22263.24741,205,34,gs
1534,31407.00339,22263.24741,210,35,gs
1535,26025.34901,22263.24741,220,36,gs
1536,29147.74278,22263.24741,225,37,gs
1537,30390.46394,22263.24741,230,38,gs
1538,31925.389580000006,22263.24741,240,39,gs
1539,39112.08525,22263.24741,250,40,gs
1540,25505.19958,22263.24741,255,41,gs
1541,34085.54952,22263.24741,265,42,gs
1542,33819.81021,22263.24741,270,43,gs
1543,58570.1281,22263.24741,275,44,gs
1544,29829.92209,22263.24741,275,45,gs
1545,28598.79772,22263.24741,280,46,gs
1546,29907.53324,22263.24741,285,47,gs
1547,27634.28582,22263.24741,295,48,gs
1548,35016.13418,22263.24741,300,49,gs
1549,32559.00528,22263.24741,305,50,gs
1550,31005.08472,22263.24741,310,51,gs
1551,32903.972480000004,22263.24741,315,52,gs
1552,34181.91559,22263.24741,320,53,gs
1553,28404.4258,22263.24741,325,54,gs
1554,31830.37437,22263.24741,335,55,gs
1555,31738.428030000006,22263.24741,340,56,gs
1556,32086.00008,22263.24741,345,57,gs
1557,28341.93019,22263.24741,350,58,gs
1558,30850.01082,22263.24741,355,59,gs
1559,22407.92034,22263.24741,370,60,gs
1560,29755.95384,22263.24741,375,61,gs
1561,27762.93682,22263.24741,380,62,gs
1562,37163.96459,22263.24741,390,63,gs
1563,32282.5804,22263.24741,395,64,gs
1564,68949.83992,22263.24741,400,65,gs
1565,29830.98489,22263.24741,405,66,gs
1566,26828.44555,22263.24741,410,67,gs
1567,42346.33921000001,22263.24741,420,68,gs
1568,29852.712710000003,22263.24741,425,69,gs
1569,24391.59058,22263.24741,440,70,gs
1570,29178.9429,22263.24741,445,71,gs
1571,29459.13158,22263.24741,455,72,gs
1572,32176.6889,22263.24741,455,73,gs
1573,31837.68018,22263.24741,465,74,gs
1574,32762.98074,22263.24741,470,75,gs
1575,33550.29749,22263.24741,475,76,gs
1576,30724.21292,22263.24741,480,77,gs
1577,27837.28712,22263.24741,490,78,gs
1578,29296.67811,22263.24741,495,79,gs
1579,27387.6852,22263.24741,500,80,gs
1580,59473.28313,22263.24741,510,81,gs
1581,25535.20214,22263.24741,520,82,gs
1582,33417.804469999995,22263.24741,525,83,gs
1583,31287.27702,22263.24741,540,84,gs
1584,31303.20403,22263.24741,545,85,gs
1585,68408.59695,22263.24741,555,86,gs
1586,34841.72779,22263.24741,555,87,gs
1587,24506.15201,22263.24741,560,88,gs
1588,24960.20562,22263.24741,565,89,gs
1589,31275.42289,22263.24741,570,90,gs
1590,41173.81174,22263.24741,585,91,gs
1591,36968.12841000001,22263.24741,595,92,gs
1592,36960.41696,22263.24741,600,93,gs
1593,31125.348210000004,22263.24741,610,94,gs
1594,29396.2435,22263.24741,620,95,gs
1595,36229.88091,22263.24741,625,96,gs
1596,38907.28027,22263.24741,635,97,gs
1597,29926.9063,22263.24741,635,98,gs
1598,25691.44777,22263.24741,640,99,gs
1599,31208.42187,22263.24741,645,100,gs
1600,27893.0851,27893.0851,10,1,gs
1601,29116.3167,27893.0851,15,2,gs
1602,29952.3179,27893.0851,20,3,gs
1603,29758.61431,27893.0851,25,4,gs
1604,22912.46281,22912.46281,30,5,gs
1605,27960.555,22912.46281,35,6,gs
1606,29347.30235,22912.46281,40,7,gs
1607,33098.40422,22912.46281,45,8,gs
1608,33373.31352,22912.46281,50,9,gs
1609,31565.64727,22912.46281,55,10,gs
1610,24333.53349,22912.46281,55,11,gs
1611,23180.82222,22912.46281,60,12,gs
1612,32269.83815,22912.46281,65,13,gs
1613,29501.51008,22912.46281,75,14,gs
1614,31457.164460000004,22912.46281,85,15,gs
1615,28688.57061,22912.46281,90,16,gs
1616,30221.27874,22912.46281,95,17,gs
1617,29739.47428,22912.46281,105,18,gs
1618,28100.50984,22912.46281,115,19,gs
1619,31020.2497,22912.46281,115,20,gs
1620,27554.02598,22912.46281,125,21,gs
1621,26721.22667,22912.46281,135,22,gs
1622,32773.74925,22912.46281,140,23,gs
1623,29888.66937,22912.46281,145,24,gs
1624,35380.0029,22912.46281,150,25,gs
1625,53110.93035,22912.46281,155,26,gs
1626,30351.36997,22912.46281,160,27,gs
1627,36327.99232,22912.46281,165,28,gs
1628,30175.72055,22912.46281,170,29,gs
1629,70692.46917000001,22912.46281,175,30,gs
1630,28682.7689,22912.46281,185,31,gs
1631,33317.12114,22912.46281,190,32,gs
1632,24088.23696,22912.46281,195,33,gs
1633,30664.697310000003,22912.46281,200,34,gs
1634,30985.34631,22912.46281,205,35,gs
1635,28041.06865,22912.46281,205,36,gs
1636,32375.28052,22912.46281,215,37,gs
1637,28959.514110000004,22912.46281,220,38,gs
1638,69688.20846000001,22912.46281,225,39,gs
1639,30061.71925,22912.46281,230,40,gs
1640,30893.01232,22912.46281,235,41,gs
1641,27938.62208,22912.46281,235,42,gs
1642,26966.62687,22912.46281,245,43,gs
1643,60716.89966,22912.46281,250,44,gs
1644,29080.765880000006,22912.46281,250,45,gs
1645,30908.73502,22912.46281,255,46,gs
1646,35061.534680000004,22912.46281,265,47,gs
1647,33730.914110000005,22912.46281,270,48,gs
1648,35515.967410000005,22912.46281,275,49,gs
1649,28995.18479,22912.46281,280,50,gs
1650,30029.1263,22912.46281,285,51,gs
1651,30715.69489,22912.46281,295,52,gs
1652,30111.232460000007,22912.46281,300,53,gs
1653,27809.00213,22912.46281,305,54,gs
1654,33150.62275,22912.46281,310,55,gs
1655,32222.98324,22912.46281,320,56,gs
1656,26202.79829,22912.46281,325,57,gs
1657,31016.86422,22912.46281,340,58,gs
1658,27671.408310000006,22912.46281,345,59,gs
1659,31824.7961,22912.46281,350,60,gs
1660,45112.81604,22912.46281,355,61,gs
1661,34432.83096,22912.46281,365,62,gs
1662,30545.29437,22912.46281,375,63,gs
1663,34758.71862,22912.46281,390,64,gs
1664,49627.93672,22912.46281,395,65,gs
1665,31881.98375,22912.46281,400,66,gs
1666,30646.2418,22912.46281,410,67,gs
1667,35197.47528,22912.46281,415,68,gs
1668,34381.21447,22912.46281,420,69,gs
1669,29172.97009,22912.46281,420,70,gs
1670,36232.81836000001,22912.46281,425,71,gs
1671,31863.04074,22912.46281,435,72,gs
1672,46426.47101,22912.46281,450,73,gs
1673,28216.942410000003,22912.46281,455,74,gs
1674,23826.12063,22912.46281,460,75,gs
1675,28234.567860000006,22912.46281,460,76,gs
1676,31067.4753,22912.46281,465,77,gs
1677,31347.70752,22912.46281,475,78,gs
1678,30735.19506,22912.46281,475,79,gs
1679,29684.77298,22912.46281,480,80,gs
1680,32849.06977,22912.46281,485,81,gs
1681,61941.57283,22912.46281,495,82,gs
1682,29154.43867,22912.46281,500,83,gs
1683,42094.48212,22912.46281,505,84,gs
1684,31668.90784,22912.46281,510,85,gs
1685,28830.44267,22912.46281,515,86,gs
1686,29042.14319,22912.46281,520,87,gs
1687,39585.39926000001,22912.46281,535,88,gs
1688,30755.37959,22912.46281,540,89,gs
1689,57791.51517000001,22912.46281,545,90,gs
1690,24075.76052,22912.46281,550,91,gs
1691,30552.6746,22912.46281,555,92,gs
1692,28338.85099,22912.46281,560,93,gs
1693,29093.31777,22912.46281,570,94,gs
1694,34209.84306,22912.46281,570,95,gs
1695,32443.49523,22912.46281,585,96,gs
1696,28576.22519,22912.46281,590,97,gs
1697,30864.61172,22912.46281,600,98,gs
1698,30372.5255,22912.46281,605,99,gs
1699,24541.05933,22912.46281,610,100,gs
1700,33225.49392,33225.49392,5,1,gs
1701,35110.49996,33225.49392,5,2,gs
1702,29007.69362,29007.69362,10,3,gs
1703,34031.06308,29007.69362,15,4,gs
1704,27189.42248,27189.42248,25,5,gs
1705,30098.5093,27189.42248,30,6,gs
1706,24047.88551,24047.88551,35,7,gs
1707,23468.4671,23468.4671,40,8,gs
1708,32844.17724,23468.4671,45,9,gs
1709,30357.37595,23468.4671,45,10,gs
1710,26843.68283,23468.4671,50,11,gs
1711,33716.70187,23468.4671,55,12,gs
1712,31313.083960000004,23468.4671,60,13,gs
1713,29210.76408,23468.4671,70,14,gs
1714,26442.93724,23468.4671,75,15,gs
1715,28457.68709,23468.4671,75,16,gs
1716,27061.48985,23468.4671,85,17,gs
1717,27687.94477,23468.4671,90,18,gs
1718,27521.052560000004,23468.4671,95,19,gs
1719,24547.7042,23468.4671,95,20,gs
1720,29964.450760000003,23468.4671,105,21,gs
1721,29895.52151,23468.4671,115,22,gs
1722,38269.93055,23468.4671,125,23,gs
1723,25023.44009,23468.4671,130,24,gs
1724,31014.51378,23468.4671,145,25,gs
1725,26701.3265,23468.4671,150,26,gs
1726,37067.18751,23468.4671,160,27,gs
1727,27326.75156,23468.4671,170,28,gs
1728,32248.07724,23468.4671,175,29,gs
1729,30529.16584,23468.4671,190,30,gs
1730,29791.23783,23468.4671,190,31,gs
1731,24902.19461,23468.4671,195,32,gs
1732,28320.02132,23468.4671,205,33,gs
1733,27281.54472,23468.4671,210,34,gs
1734,34724.04053,23468.4671,215,35,gs
1735,22757.49072,22757.49072,225,36,gs
1736,27763.358760000006,22757.49072,225,37,gs
1737,27471.28902,22757.49072,230,38,gs
1738,31673.20044,22757.49072,240,39,gs
1739,34273.85189,22757.49072,250,40,gs
1740,27856.56808,22757.49072,260,41,gs
1741,31190.129,22757.49072,265,42,gs
1742,32620.3935,22757.49072,285,43,gs
1743,35268.15435,22757.49072,295,44,gs
1744,30096.29477,22757.49072,300,45,gs
1745,29219.46292,22757.49072,305,46,gs
1746,30363.78067,22757.49072,315,47,gs
1747,29202.63535,22757.49072,325,48,gs
1748,27389.05572,22757.49072,330,49,gs
1749,34354.61707,22757.49072,340,50,gs
1750,28259.23013,22757.49072,340,51,gs
1751,31382.90587,22757.49072,350,52,gs
1752,35063.90268,22757.49072,355,53,gs
1753,25959.22701,22757.49072,360,54,gs
1754,29544.8183,22757.49072,370,55,gs
1755,33073.35358,22757.49072,375,56,gs
1756,34988.98548,22757.49072,380,57,gs
1757,44853.49985,22757.49072,385,58,gs
1758,24814.81289,22757.49072,390,59,gs
1759,28923.00463,22757.49072,395,60,gs
1760,33491.0569,22757.49072,395,61,gs
1761,29799.69224,22757.49072,405,62,gs
1762,36390.90693000001,22757.49072,415,63,gs
1763,27321.94887,22757.49072,430,64,gs
1764,30279.877460000003,22757.49072,435,65,gs
1765,28930.56392,22757.49072,440,66,gs
1766,31271.05233,22757.49072,445,67,gs
1767,30302.40406,22757.49072,455,68,gs
1768,29104.71159,22757.49072,465,69,gs
1769,25731.30578,22757.49072,470,70,gs
1770,38387.26171,22757.49072,480,71,gs
1771,30705.24501,22757.49072,485,72,gs
1772,32288.19485,22757.49072,495,73,gs
1773,26307.93089,22757.49072,500,74,gs
1774,27104.1374,22757.49072,505,75,gs
1775,31045.41671,22757.49072,510,76,gs
1776,46898.27526,22757.49072,515,77,gs
1777,23895.89021,22757.49072,520,78,gs
1778,33773.05079,22757.49072,525,79,gs
1779,28109.6964,22757.49072,525,80,gs
1780,30613.34555,22757.49072,535,81,gs
1781,43099.08998,22757.49072,540,82,gs
1782,33627.858980000005,22757.49072,545,83,gs
1783,32263.27891,22757.49072,550,84,gs
1784,29346.15044,22757.49072,555,85,gs
1785,29595.22652,22757.49072,560,86,gs
1786,27438.84918,22757.49072,565,87,gs
1787,28913.89519,22757.49072,570,88,gs
1788,31598.60725,22757.49072,575,89,gs
1789,28509.63638,22757.49072,585,90,gs
1790,30874.93448,22757.49072,590,91,gs
1791,30262.72846,22757.49072,600,92,gs
1792,30847.10333,22757.49072,605,93,gs
1793,30287.79734,22757.49072,610,94,gs
1794,70584.65028999999,22757.49072,615,95,gs
1795,33294.30206,22757.49072,620,96,gs
1796,32134.95735,22757.49072,625,97,gs
1797,27373.24632,22757.49072,625,98,gs
1798,28427.07037,22757.49072,630,99,gs
1799,30703.690410000007,22757.49072,640,100,gs
1800,32016.58627,32016.58627,5,1,gs
1801,29635.33184,29635.33184,10,2,gs
1802,32206.81579,29635.33184,15,3,gs
1803,31331.99679,29635.33184,25,4,gs
1804,28237.84829,28237.84829,30,5,gs
1805,34372.862539999995,28237.84829,45,6,gs
1806,30018.38883,28237.84829,50,7,gs
1807,26834.63919,26834.63919,50,8,gs
1808,24056.90045,24056.90045,55,9,gs
1809,28742.8642,24056.90045,65,10,gs
1810,22019.13005,22019.13005,70,11,gs
1811,34577.32385,22019.13005,75,12,gs
1812,44908.53169,22019.13005,80,13,gs
1813,33084.02772,22019.13005,90,14,gs
1814,38428.38613,22019.13005,95,15,gs
1815,28577.395060000006,22019.13005,100,16,gs
1816,36511.00386,22019.13005,115,17,gs
1817,34772.75907,22019.13005,120,18,gs
1818,31236.39815,22019.13005,125,19,gs
1819,56695.47259,22019.13005,130,20,gs
1820,30137.13233,22019.13005,140,21,gs
1821,22861.630080000006,22019.13005,140,22,gs
1822,34933.2898,22019.13005,145,23,gs
1823,32482.53537,22019.13005,150,24,gs
1824,32846.08074,22019.13005,155,25,gs
1825,28422.96739,22019.13005,160,26,gs
1826,33110.88186,22019.13005,170,27,gs
1827,31435.0469,22019.13005,180,28,gs
1828,38760.46689,22019.13005,185,29,gs
1829,29538.845660000006,22019.13005,190,30,gs
1830,31635.25456,22019.13005,195,31,gs
1831,26513.38872,22019.13005,200,32,gs
1832,27954.655280000006,22019.13005,210,33,gs
1833,31739.82144,22019.13005,215,34,gs
1834,35525.57658,22019.13005,220,35,gs
1835,30424.56389,22019.13005,225,36,gs
1836,31139.52516,22019.13005,230,37,gs
1837,28721.8298,22019.13005,240,38,gs
1838,28442.82275,22019.13005,245,39,gs
1839,31569.91828,22019.13005,250,40,gs
1840,28080.85485,22019.13005,260,41,gs
1841,35769.69451,22019.13005,265,42,gs
1842,28800.59679,22019.13005,275,43,gs
1843,26140.956980000006,22019.13005,280,44,gs
1844,28684.6753,22019.13005,280,45,gs
1845,32072.83265,22019.13005,285,46,gs
1846,31307.574460000003,22019.13005,295,47,gs
1847,30967.44591,22019.13005,305,48,gs
1848,23088.29241,22019.13005,310,49,gs
1849,30428.77995,22019.13005,315,50,gs
1850,39245.04757,22019.13005,320,51,gs
1851,28049.005930000007,22019.13005,325,52,gs
1852,41399.88213,22019.13005,340,53,gs
1853,32345.69813,22019.13005,345,54,gs
1854,28512.85482,22019.13005,345,55,gs
1855,33931.02479,22019.13005,355,56,gs
1856,30954.90188,22019.13005,355,57,gs
1857,28706.11258,22019.13005,360,58,gs
1858,28853.41696,22019.13005,365,59,gs
1859,67495.07581000001,22019.13005,375,60,gs
1860,30000.72103,22019.13005,380,61,gs
1861,27613.47261,22019.13005,385,62,gs
1862,35069.55414,22019.13005,390,63,gs
1863,25200.39721,22019.13005,395,64,gs
1864,37936.84635,22019.13005,400,65,gs
1865,36767.03695,22019.13005,405,66,gs
1866,31312.79252,22019.13005,415,67,gs
1867,26003.04693,22019.13005,420,68,gs
1868,23528.42971,22019.13005,420,69,gs
1869,29311.857030000006,22019.13005,430,70,gs
1870,29511.79804,22019.13005,430,71,gs
1871,31911.4581,22019.13005,440,72,gs
1872,44161.74742,22019.13005,445,73,gs
1873,22300.54213,22019.13005,450,74,gs
1874,43153.05291000001,22019.13005,455,75,gs
1875,29372.71698,22019.13005,465,76,gs
1876,37039.57606,22019.13005,470,77,gs
1877,30339.24076,22019.13005,480,78,gs
1878,31216.73159,22019.13005,485,79,gs
1879,26312.27428,22019.13005,490,80,gs
1880,32779.03506,22019.13005,495,81,gs
1881,24041.05388,22019.13005,500,82,gs
1882,30820.99339,22019.13005,510,83,gs
1883,28252.249160000007,22019.13005,510,84,gs
1884,30639.5868,22019.13005,520,85,gs
1885,30850.596660000007,22019.13005,525,86,gs
1886,22043.55364,22019.13005,530,87,gs
1887,28617.01812,22019.13005,535,88,gs
1888,30655.01887,22019.13005,535,89,gs
1889,25796.53321,22019.13005,540,90,gs
1890,31572.669,22019.13005,550,91,gs
1891,36238.49048,22019.13005,555,92,gs
1892,28824.12411,22019.13005,555,93,gs
1893,57247.84402999999,22019.13005,565,94,gs
1894,28551.42163,22019.13005,565,95,gs
1895,27703.5725,22019.13005,575,96,gs
1896,30917.56704,22019.13005,585,97,gs
1897,25252.79418,22019.13005,590,98,gs
1898,33075.24953,22019.13005,595,99,gs
1899,27999.18748,22019.13005,595,100,gs
1900,34803.03127,34803.03127,5,1,gs
1901,30446.08243,30446.08243,15,2,gs
1902,40931.41453,30446.08243,20,3,gs
1903,30646.37769,30446.08243,25,4,gs
1904,29909.16959,29909.16959,30,5,gs
1905,35189.37506000001,29909.16959,35,6,gs
1906,39983.63246,29909.16959,40,7,gs
1907,25689.67535,25689.67535,45,8,gs
1908,28090.113230000006,25689.67535,45,9,gs
1909,39295.26985,25689.67535,60,10,gs
1910,25752.81039,25689.67535,65,11,gs
1911,28322.23847,25689.67535,70,12,gs
1912,31890.3652,25689.67535,75,13,gs
1913,33556.94571,25689.67535,80,14,gs
1914,29905.9949,25689.67535,80,15,gs
1915,28300.97585,25689.67535,85,16,gs
1916,31630.92857,25689.67535,95,17,gs
1917,28463.35839,25689.67535,105,18,gs
1918,25148.2452,25148.2452,110,19,gs
1919,30892.20219,25148.2452,115,20,gs
1920,61733.0085,25148.2452,120,21,gs
1921,27623.357030000006,25148.2452,120,22,gs
1922,26475.61833,25148.2452,125,23,gs
1923,27973.365960000006,25148.2452,130,24,gs
1924,56817.73136000001,25148.2452,140,25,gs
1925,29842.30004,25148.2452,150,26,gs
1926,31241.62005,25148.2452,155,27,gs
1927,23351.04616,23351.04616,160,28,gs
